page	attr	old	new	reason
site_mirror\crm\avtomatizatsiya-prodazh\index.html	data-page-link	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	#image0	/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/sozdanie-saitov/landing	/web-studiya/sozdanie-saitov/landing/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/sozdanie-saitov/korporativnyy-sayt	/web-studiya/sozdanie-saitov/korporativnyy-sayt/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/sozdanie-saitov/internet-magazin	/web-studiya/sozdanie-saitov/internet-magazin/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/dizayn/brendbuk	/web-studiya/dizayn/brendbuk/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/dizayn/logotip	/web-studiya/dizayn/logotip/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/seo-prodvizhenie/google	/web-studiya/seo-prodvizhenie/google/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/seo-prodvizhenie/yandex	/web-studiya/seo-prodvizhenie/yandex/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/seo-prodvizhenie	/web-studiya/seo-prodvizhenie/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/kontekstnaya-reklama/google-ads	/web-studiya/kontekstnaya-reklama/google-ads/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/digital-konsalting/audit-sayta	/web-studiya/digital-konsalting/audit-sayta/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/digital-konsalting/digital-strategiya	/web-studiya/digital-konsalting/digital-strategiya/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../r-builder	/r-builder/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../akademiya	/akademiya/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../partneram	/partneram/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../keysy	/keysy/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../kontakty	/kontakty/	internal root-absolute
site_mirror\crm\avtomatizatsiya-prodazh\index.html	href	../../faq	/faq/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	https://raskrutov.kz/crm/integratsiya-s-crm	/crm/integratsiya-s-crm/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../	/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../	/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../r-builder	/r-builder/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../akademiya	/akademiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../partneram	/partneram/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../keysy	/keysy/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../faq	/faq/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../kontakty	/kontakty/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../	/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../	/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../r-builder	/r-builder/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../akademiya	/akademiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../partneram	/partneram/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../o-kompanii	/o-kompanii/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../keysy	/keysy/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../faq	/faq/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../kontakty	/kontakty/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../akademiya	/akademiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../r-builder	/r-builder/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya	/web-studiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/sozdanie-saitov/korporativnyy-sayt	/web-studiya/sozdanie-saitov/korporativnyy-sayt/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov/korporativnyy-sayt	/web-studiya/sozdanie-saitov/korporativnyy-sayt/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/sozdanie-saitov/internet-magazin	/web-studiya/sozdanie-saitov/internet-magazin/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov/internet-magazin	/web-studiya/sozdanie-saitov/internet-magazin/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/sozdanie-saitov	/web-studiya/sozdanie-saitov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/dizayn/logotip	/web-studiya/dizayn/logotip/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/dizayn/logotip	/web-studiya/dizayn/logotip/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/dizayn	/web-studiya/dizayn/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/seo-prodvizhenie	/web-studiya/seo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/seo-prodvizhenie	/web-studiya/seo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/seo-prodvizhenie/yandex	/web-studiya/seo-prodvizhenie/yandex/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/seo-prodvizhenie/yandex	/web-studiya/seo-prodvizhenie/yandex/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/seo-prodvizhenie	/web-studiya/seo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/seo-prodvizhenie	/web-studiya/seo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/aeo-geo-prodvizhenie	/web-studiya/aeo-prodvizhenie/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/kontekstnaya-reklama/yandex-direct	/web-studiya/kontekstnaya-reklama/yandex-direct/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/kontekstnaya-reklama	/web-studiya/kontekstnaya-reklama/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/lidogeneratsiya	/web-studiya/lidogeneratsiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/podderzhka-saytov	/web-studiya/podderzhka-saytov/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/digital-konsalting/digital-strategiya	/web-studiya/digital-konsalting/digital-strategiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/digital-konsalting/digital-strategiya	/web-studiya/digital-konsalting/digital-strategiya/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	href	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	../../web-studiya/digital-konsalting	/web-studiya/digital-konsalting/	internal root-absolute
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
site_mirror\crm\integratsiya-s-crm\index.html	data-page-link	https://api.whatsapp.com/send?phone=77000216900	https://wa.me/77000216900	whatsapp normalize
